0.0864341259003 24252   2.9   3140   00:01
0.201065063477 24252   4.7   3252   00:01
0.240730047226 24252  31.8   3288   00:01
0.296045064926 24252   0.5   3392   00:02
0.335220098495 24252   0.5   3380   00:02
0.384006023407 24252  27.5   3384   00:02
0.426676988602 24252   7.6   3432   00:02
0.465247154236 24252   0.3   3484   00:02
0.505447149277 24252  15.2   3480   00:02
0.546000957489 24252  15.2   3484   00:02
0.584254026413 24252  15.2   3484   00:02
0.629467964172 24252   0.2   3508   00:02
0.674427986145 24252   0.2   3512   00:02
0.711514949799 24252   0.2   3520   00:02
0.750566005707 24252  28.5   3516   00:02
0.794373035431 24252  11.3   3516   00:02
0.836852073669 24252   0.3   3540   00:02
0.874598026276 24252  18.0   3552   00:02
0.914687156677 24252  14.1   3532   00:02
0.955841064453 24252  12.1   3540   00:02
0.998547077179 24252   9.5   3536   00:02
1.03797197342 24252   5.6   3548   00:02
1.07922697067 24252   0.4   3564   00:02
1.11771202087 24252  24.2   3560   00:02
1.16160416603 24252  12.4   3600   00:02
1.20288205147 24252   4.3   3620   00:02
1.24197816849 24252  26.2   3616   00:02
1.29532217979 24252  14.4   3624   00:03
1.33965802193 24252   4.0   3652   00:03
1.37836408615 24252  13.5   3640   00:03
1.42496204376 24252   6.0   3640   00:03
1.4663579464 24252   6.0   3636   00:03
1.50667214394 24252  24.9   3624   00:03
1.54704809189 24252   5.0   3640   00:03
1.58996295929 24252   5.0   3636   00:03
1.63221001625 24252  19.9   3664   00:03
1.67408204079 24252  11.5   3668   00:03
1.71513414383 24252   0.3   3688   00:03
1.75752305984 24252  16.1   3676   00:03
1.79793000221 24252   8.9   3688   00:03
1.83645009995 24252   8.9   3696   00:03
1.87448811531 24252  14.3   3668   00:03
1.91481494904 24252   2.3   3704   00:03
1.95380210876 24252   2.3   3700   00:03
1.99467611313 24252  22.9   3688   00:03
2.04140400887 24252  14.3   3696   00:03
2.08339500427 24252   4.1   3704   00:03
2.12311410904 24252  19.0   3704   00:03
2.17424106598 24252  11.6   3704   00:03
2.21477913857 24252   9.7   3712   00:03
2.25364494324 24252   9.0   3716   00:03
2.29622197151 24252   6.2   3700   00:04
2.33586597443 24252   1.8   3716   00:04
2.37631011009 24252  25.3   3692   00:04
2.41592502594 24252  21.4   3712   00:04
2.45648813248 24252   0.3   3728   00:04
2.49630999565 24252  13.0   3708   00:04
2.53599500656 24252  13.0   3724   00:04
2.57478499413 24252   9.5   3724   00:04
2.61286306381 24252  31.5   3720   00:04
2.65621614456 24252   2.6   3728   00:04
2.69503307343 24252   2.6   3728   00:04
2.73334217072 24252   2.6   3744   00:04
2.77322411537 24252  20.0   3724   00:04
2.81524801254 24252   0.3   3756   00:04
2.85341596603 24252   0.3   3756   00:04
2.89648413658 24252  19.8   3748   00:04
2.9403090477 24252  12.2   3748   00:04
2.97793912888 24252  10.3   3740   00:04
3.03525304794 24252   5.5   3768   00:04
3.07492399216 24252   0.3   3768   00:04
3.11454510689 24252  22.0   3772   00:04
3.16047215462 24252  22.0   3768   00:04
3.20327615738 24252   3.6   3812   00:04
3.24014496803 24252  23.0   3820   00:04
3.28896307945 24252  11.8   3820   00:05
3.32899999619 24252  11.8   3832   00:05
3.36968302727 24252  16.4   3860   00:05
3.41972517967 24252   3.0   3856   00:05
3.46157598495 24252   0.4   3864   00:05
3.50371599197 24252  23.1   3872   00:05
3.54853606224 24252  12.1   3856   00:05
3.58846712112 24252   4.6   3876   00:05
3.62487506866 24252  12.1   3868   00:05
3.66557908058 24252  12.1   3880   00:05
3.7022459507 24252  12.1   3868   00:05
3.7430870533 24252  11.3   3876   00:05
3.78879594803 24252   2.0   3884   00:05
3.82681107521 24252   2.0   3884   00:05
3.86419296265 24252  30.4   3888   00:05
3.91620802879 24252   6.9   3892   00:05
3.95872306824 24252   0.3   3896   00:05
3.99792098999 24252  17.7   3900   00:05
4.0381000042 24252  15.8   3900   00:05
4.07732200623 24252  11.5   3900   00:05
4.11710906029 24252  21.2   3880   00:05
4.1624341011 24252   5.7   3904   00:05
4.19980716705 24252   5.7   3900   00:05
4.23573899269 24252  22.4   3892   00:05
4.27590894699 24252  18.8   3892   00:06
4.31908011436 24252   1.2   3892   00:06
4.35425901413 24252   1.2   3900   00:06
4.39647603035 24252  11.2   3900   00:06
4.4346139431 24252   9.1   3900   00:06
4.47308707237 24252   9.1   3904   00:06
4.52034807205 24252  10.0   3904   00:06
4.55914115906 24252   0.3   3900   00:06
4.59802699089 24252   0.3   3900   00:06
4.6338300705 24252  25.7   3896   00:06
4.67529010773 24252  15.5   3912   00:06
4.71850013733 24252   0.3   3920   00:06
4.76056694984 24252  12.1   3912   00:06
4.80143213272 24252  12.1   3916   00:06
4.8389070034 24252  12.1   3916   00:06
4.8817281723 24252   4.2   3908   00:06
4.92227506638 24252   0.3   3920   00:06
4.95936894417 24252   0.3   3916   00:06
4.99893116951 24252  28.8   3920   00:06
5.03952908516 24252  13.6   3916   00:06
5.081387043 24252   0.3   3944   00:06
5.11996006966 24252  16.3   3944   00:06
5.16031098366 24252  16.3   3944   00:06
5.20198702812 24252  16.3   3944   00:06
5.24350810051 24252   4.5   3940   00:06
5.28285098076 24252   0.5   3944   00:07
5.32261705399 24252   0.5   3948   00:07
5.36037707329 24252  31.7   3944   00:07
5.42198801041 24252   0.3   3948   00:07
5.46035504341 24252   0.3   3956   00:07
5.50171804428 24252  18.8   3940   00:07
5.54709911346 24252  16.7   3944   00:07
5.58587217331 24252  14.7   3952   00:07
5.62646317482 24252   4.6   3940   00:07
5.67147397995 24252   4.6   3948   00:07
5.71021199226 24252   4.6   3956   00:07
5.750426054 24252  25.8   3952   00:07
5.79151415825 24252   3.5   3956   00:07
5.83164095879 24252   0.5   3956   00:07
5.86708903313 24252  22.8   3952   00:07
5.9160630703 24252  19.5   3956   00:07
5.95786499977 24252   3.9   3964   00:07
5.9983150959 24252  13.8   3956   00:07
6.04051709175 24252   9.9   3960   00:07
6.07704401016 24252   9.9   3944   00:07
6.11507201195 24252  27.2   3964   00:07
6.15618610382 24252   0.7   3976   00:07
6.19173002243 24252   0.7   3976   00:07
6.23132610321 24252   0.7   3968   00:07
6.28929805756 24252  23.5   3968   00:08
6.33420205116 24252   0.3   3984   00:08
6.37001299858 24252  16.6   3984   00:08
6.41046714783 24252  16.6   3980   00:08
6.44750404358 24252  12.3   3988   00:08
6.48893404007 24252  34.2   3984   00:08
6.54163312912 24252   3.2   3984   00:08
6.57775712013 24252   3.2   3996   00:08
6.61469101906 24252  26.0   3996   00:08
6.65526294708 24252  16.5   3996   00:08
6.69794011116 24252   0.7   4000   00:08
6.7379219532 24252  20.8   4000   00:08
6.77784705162 24252  20.8   3996   00:08
6.818390131 24252  11.9   4020   00:08
6.85954403877 24252   9.7   4032   00:08
6.9021730423 24252   9.7   4028   00:08
6.94227600098 24252   9.7   4024   00:08
6.9823551178 24252   9.7   4020   00:08
7.02342009544 24252   7.9   4048   00:08
7.0653090477 24252   0.2   4040   00:08
7.10268616676 24252   0.2   4040   00:08
7.14207601547 24252  26.3   4036   00:08
7.18217396736 24252   2.5   4052   00:08
7.22234606743 24252   0.3   4060   00:08
7.26197004318 24252  16.9   4056   00:08
7.3008210659 24252  16.9   4056   00:09
7.34160494804 24252  13.3   4028   00:09
7.39117217064 24252   1.7   4068   00:09
7.4276599884 24252   1.7   4056   00:09
7.46357107162 24252   1.7   4056   00:09
7.5098669529 24252  34.7   4052   00:09
7.55321002007 24252   0.2   4056   00:09
7.59244298935 24252   0.2   4056   00:09
7.63042902946 24252  20.5   4052   00:09
7.67263317108 24252  14.0   4048   00:09
7.71826815605 24252   7.7   4056   00:09
7.75873994827 24252   8.4   4052   00:09
7.79774403572 24252   8.4   4052   00:09
7.83585500717 24252   8.4   4056   00:09
7.87761998177 24252  13.2   4052   00:09
7.92104697227 24252   0.3   4048   00:09
7.95902204514 24252   0.3   4052   00:09
7.99829506874 24252  26.5   4060   00:09
8.04017400742 24252  20.3   4060   00:09
8.0804400444 24252   0.3   4056   00:09
8.11742806435 24252  14.7   4056   00:09
8.15556097031 24252  10.5   4072   00:09
8.19461607933 24252  10.5   4064   00:09
8.23168110847 24252   7.5   4064   00:09
8.27384901047 24252   4.9   4056   00:10
8.31434297562 24252   0.5   4056   00:10
8.35148715973 24252   0.5   4064   00:10
8.39276909828 24252  30.1   4064   00:10
8.43538594246 24252   2.4   4064   00:10
8.47458696365 24252   0.3   4072   00:10
8.51381397247 24252  19.1   4064   00:10
8.55543994904 24252  12.6   4052   00:10
8.59327697754 24252  10.6   4068   00:10
8.6406879425 24252   9.3   4060   00:10
8.6847281456 24252   5.7   4064   00:10
8.72958803177 24252   0.3   4068   00:10
8.7713060379 24252  18.8   4060   00:10
8.81582999229 24252   6.0   4060   00:10
8.85941910744 24252   3.9   4088   00:10
8.8989610672 24252   8.1   4064   00:10
8.93655610085 24252   8.1   4068   00:10
8.97307896614 24252   8.1   4072   00:10
9.013422966 24252  12.0   4064   00:10
9.07354402542 24252   0.5   4076   00:10
9.11324310303 24252  25.8   4068   00:10
9.15450811386 24252  22.5   4056   00:10
9.19913005829 24252   2.4   4076   00:10
9.24031114578 24252  12.2   4076   00:10
9.27887415886 24252  12.2   4064   00:11
9.32112216949 24252  12.2   4068   00:11
9.36062908173 24252  29.2   4072   00:11
9.40117406845 24252   0.8   4072   00:11
9.43771600723 24252   0.8   4072   00:11
9.48189997673 24252   0.8   4072   00:11
9.52901101112 24252  24.3   4056   00:11
9.57394504547 24252   0.3   4072   00:11
9.61416816711 24252  17.7   4068   00:11
9.66177201271 24252  17.7   4080   00:11
9.7114470005 24252   9.7   4068   00:11
9.75617218018 24252  10.9   4072   00:11
9.80312895775 24252   3.4   4072   00:11
9.84495306015 24252   3.4   4080   00:11
9.88873314857 24252  24.5   4076   00:11
9.94712400436 24252   0.3   4080   00:11
9.99164009094 24252  18.0   4068   00:11
10.0408010483 24252  18.0   4072   00:11
10.0829939842 24252   4.5   4064   00:11
10.1255280972 24252   7.0   4076   00:11
