1.42708802223 28129  40.3  13976   00:02
1.44854092598 28129  40.3  13976   00:02
1.47466492653 28129  40.3  13980   00:02
1.4989669323 28129   6.9  13856   00:02
1.5239109993 28129  14.5  13976   00:02
1.55066394806 28129  14.5  13980   00:02
1.58133602142 28129  14.5  13980   00:02
1.60425901413 28129  14.5  13980   00:02
1.62741804123 28129  14.5  13980   00:02
1.65112113953 28129  44.2  13980   00:02
1.68238401413 28129  44.2  13980   00:02
1.70654606819 28129  44.2  13980   00:02
1.73010897636 28129   6.2  13868   00:02
1.75304794312 28129   6.2  13980   00:02
1.77923703194 28129  20.0  13980   00:02
1.80607295036 28129  20.0  13980   00:02
1.82942795753 28129  20.0  13980   00:02
1.85173392296 28129  20.0  13980   00:02
1.87426805496 28129  20.0  13980   00:02
1.89916491508 28129  48.7  13988   00:02
1.92369794846 28129  48.7  13992   00:02
1.94695401192 28129   5.8  13880   00:02
1.96935009956 28129   5.8  14088   00:02
1.99747300148 28129   5.8  14088   00:02
2.02494692802 28129  29.6  14088   00:02
2.04878997803 28129  29.6  14088   00:03
2.0713789463 28129  29.6  14088   00:03
2.09600114822 28129  29.6  14104   00:03
2.12385296822 28129  29.6  14104   00:03
2.15082192421 28129  53.7  14108   00:03
2.17484807968 28129   5.5  14024   00:03
2.19800591469 28129   5.5  14272   00:03
2.23128414154 28129   5.5  14420   00:03
2.25589394569 28129   5.5  14424   00:03
2.27919197083 28129  37.3  14424   00:03
2.30362296104 28129  37.3  14424   00:03
2.32784414291 28129  37.3  14428   00:03
2.35759305954 28129  37.3  14432   00:03
2.38791298866 28129   7.2  14284   00:03
2.41282510757 28129  10.2  14428   00:03
2.43778514862 28129  10.2  14432   00:03
2.46381092072 28129  10.2  14432   00:03
2.48880600929 28129  10.2  14432   00:03
2.51169204712 28129  10.2  14432   00:03
2.53382396698 28129  43.1  14432   00:03
2.5560901165 28129  43.1  14432   00:03
2.5791079998 28129  43.1  14432   00:03
2.60257101059 28129   5.7  14272   00:03
2.62659811974 28129   5.7  14432   00:03
2.65166211128 28129  19.1  14432   00:03
2.67931294441 28129  19.1  14432   00:03
2.70506906509 28129  19.1  14432   00:03
2.72877192497 28129  19.1  14432   00:03
2.75159311295 28129  19.1  14432   00:03
2.77574491501 28129  48.2  14432   00:03
2.80117607117 28129  48.2  14452   00:03
2.83116102219 28129   5.5  14368   00:03
2.85423707962 28129   5.5  14552   00:03
2.88346600533 28129   5.5  14552   00:03
2.90858101845 28129  29.8  14552   00:03
2.93318796158 28129  29.8  14552   00:03
2.96188402176 28129  29.8  14552   00:03
2.98842906952 28129  29.8  14552   00:03
3.01057505608 28129  29.8  14552   00:03
3.03360199928 28129   5.5  14380   00:04
3.0584321022 28129   5.5  14524   00:04
3.08322811127 28129   5.5  14552   00:04
3.11919903755 28129   5.5  14700   00:04
3.14538908005 28129   5.5  14700   00:04
3.16740107536 28129  37.7  14700   00:04
3.19025111198 28129  37.7  14700   00:04
3.21969413757 28129  37.7  14700   00:04
3.24859404564 28129  37.7  14700   00:04
3.27125906944 28129   7.5  14584   00:04
3.29625606537 28129   9.7  14704   00:04
3.3244240284 28129   9.7  14704   00:04
3.3509349823 28129   9.7  14704   00:04
3.37419509888 28129   9.7  14704   00:04
3.39713597298 28129   9.7  14704   00:04
3.42112803459 28129  42.7  14704   00:04
3.44611692429 28129  42.7  14708   00:04
3.47646903992 28129  42.7  14708   00:04
3.5000231266 28129   5.8  14632   00:04
3.52364897728 28129   5.8  14708   00:04
3.55356001854 28129  17.3  14708   00:04
3.57650709152 28129  17.3  14708   00:04
3.60326099396 28129  17.3  14708   00:04
3.62702202797 28129  17.3  14708   00:04
3.65009307861 28129  17.3  14708   00:04
3.67335700989 28129  46.2  14708   00:04
3.69538211823 28129  46.2  14708   00:04
3.7195379734 28129   5.1  14620   00:04
3.7436850071 28129   5.1  14708   00:04
3.77435803413 28129   5.1  14708   00:04
3.79662203789 28129  26.3  14708   00:04
3.82011914253 28129  26.3  14708   00:04
3.8509979248 28129  26.3  14708   00:04
3.8753221035 28129  26.3  14708   00:04
3.89710211754 28129  26.3  14708   00:04
3.91959404945 28129  53.2  14708   00:04
3.94308304787 28129   5.4  14640   00:04
3.9743680954 28129   5.4  14712   00:04
4.0051920414 28129   5.4  14712   00:04
4.02827095985 28129   5.4  14712   00:05
4.05151414871 28129  31.9  14712   00:05
4.07711195946 28129  31.9  14712   00:05
4.09927892685 28129  31.9  14712   00:05
4.12134504318 28129  31.9  14712   00:05
4.14409899712 28129  31.9  14712   00:05
4.17019891739 28129   7.6  14660   00:05
4.1973259449 28129   7.6  14712   00:05
4.22665596008 28129   7.6  14712   00:05
4.25638103485 28129   7.6  14712   00:05
4.2803311348 28129  39.9  14712   00:05
4.30450201035 28129  39.9  14712   00:05
4.32742595673 28129  39.9  14712   00:05
4.35934495926 28129  39.9  14712   00:05
4.38260912895 28129   6.2  14528   00:05
4.40801811218 28129  12.1  14684   00:05
4.4305961132 28129  12.1  14712   00:05
4.45964813232 28129  12.1  14712   00:05
4.48163104057 28129  12.1  14712   00:05
4.50516605377 28129  12.1  14712   00:05
4.52879309654 28129  12.1  14712   00:05
4.55084991455 28129  43.9  14712   00:05
4.57951903343 28129  43.9  14712   00:05
4.61010909081 28129   5.7  14604   00:05
4.63354301453 28129   5.7  14716   00:05
4.65922093391 28129  21.8  14716   00:05
4.68337202072 28129  21.8  14716   00:05
4.70896100998 28129  21.8  14716   00:05
4.73155713081 28129  21.8  14716   00:05
4.75396513939 28129  21.8  14716   00:05
4.77649593353 28129  21.8  14716   00:05
4.80288600922 28129  50.1  14720   00:05
4.83416008949 28129   5.4  14656   00:05
4.85745096207 28129   5.4  14720   00:05
4.88585114479 28129   5.4  14720   00:05
4.9104449749 28129  31.4  14720   00:05
4.93344712257 28129  31.4  14720   00:05
4.95717310905 28129  31.4  14720   00:05
4.98002004623 28129  31.4  14720   00:05
5.00500392914 28129  31.4  14728   00:05
5.0283229351 28129   7.0  14584   00:06
5.05550694466 28129   8.8  14728   00:06
5.08583903313 28129   8.8  14728   00:06
5.10935902596 28129   8.8  14728   00:06
5.13252902031 28129   8.8  14732   00:06
5.15683794022 28129   8.8  14732   00:06
5.18189311028 28129  40.6  14732   00:06
5.21194791794 28129  40.6  14732   00:06
5.23690414429 28129  40.6  14732   00:06
5.26447796822 28129   6.2  14612   00:06
5.29511904716 28129  13.3  14732   00:06
5.32972693443 28129  13.3  14732   00:06
5.35667014122 28129  13.3  14732   00:06
5.39035201073 28129  13.3  14732   00:06
5.4166970253 28129  42.8  14732   00:06
5.44682407379 28129  42.8  14732   00:06
5.47183203697 28129  42.8  14732   00:06
5.49830698967 28129  42.8  14732   00:06
5.52992892265 28129   5.8  14620   00:06
5.55542206764 28129  10.0  14732   00:06
5.58619093895 28129  10.0  14732   00:06
5.61134696007 28129  10.0  14732   00:06
5.64084506035 28129  10.0  14732   00:06
5.66748905182 28129  42.1  14732   00:06
5.69265913963 28129  42.1  14732   00:06
5.71604299545 28129  42.1  14732   00:06
5.73853802681 28129  42.1  14736   00:06
5.76313614845 28129   6.3  14672   00:06
5.79217600822 28129  17.4  14732   00:06
5.82414793968 28129  17.4  15012   00:06
5.85121393204 28129  17.4  15012   00:06
5.87576198578 28129  17.4  15012   00:06
5.90037107468 28129  17.4  15012   00:06
5.93019413948 28129  47.4  15012   00:06
5.9601290226 28129  47.4  15012   00:06
5.98513293266 28129   5.6  14936   00:06
6.00785493851 28129   5.6  15012   00:06
6.03820514679 28129  24.9  15012   00:07
6.06322908401 28129  24.9  15012   00:07
6.08971214294 28129  24.9  15012   00:07
6.11862492561 28129  24.9  15028   00:07
6.151004076 28129  24.9  15028   00:07
6.18874311447 28129  49.8  15028   00:07
6.21503710747 28129   5.2  14896   00:07
6.24354600906 28129   5.2  15028   00:07
6.27377200127 28129   5.2  15096   00:07
6.30544495583 28129  25.1  15164   00:07
6.33100509644 28129  25.1  15164   00:07
6.35489797592 28129  25.1  15164   00:07
6.37983107567 28129  25.1  15164   00:07
6.40373301506 28129  25.1  15164   00:07
6.43032693863 28129  51.6  15164   00:07
6.45614504814 28129   4.7  15044   00:07
6.47982192039 28129   4.7  15168   00:07
6.50624203682 28129   4.7  15168   00:07
6.53007793427 28129   4.7  15168   00:07
6.55941295624 28129  32.1  15168   00:07
6.58716511726 28129  32.1  15168   00:07
6.60900306702 28129  32.1  15168   00:07
6.63309311867 28129  32.1  15168   00:07
6.6582570076 28129  32.1  15168   00:07
6.68390393257 28129   7.6  15096   00:07
6.71191596985 28129   7.6  15168   00:07
6.73564314842 28129   7.6  15168   00:07
6.76193094254 28129   7.6  15168   00:07
6.78390598297 28129   7.6  15168   00:07
6.8085899353 28129  39.5  15168   00:07
6.83794212341 28129  39.5  15168   00:07
6.8638010025 28129  39.5  15168   00:07
6.88573694229 28129   6.6  14996   00:07
6.91025996208 28129   6.6  15144   00:07
6.93489003181 28129  13.6  15208   00:07
6.965528965 28129  13.6  15208   00:07
6.98968100548 28129  13.6  15208   00:07
7.0127530098 28129  13.6  15208   00:07
7.03548908234 28129  13.6  15208   00:08
7.05823707581 28129  44.8  15212   00:08
7.08151912689 28129  44.8  15212   00:08
7.10689997673 28129   5.4  15092   00:08
7.12993311882 28129   5.4  15216   00:08
7.15833091736 28129   5.4  15216   00:08
7.18975400925 28129  25.0  15216   00:08
7.21339297295 28129  25.0  15216   00:08
7.23512506485 28129  25.0  15216   00:08
7.25882601738 28129  25.0  15216   00:08
7.28098797798 28129  25.0  15216   00:08
7.30978298187 28129  52.4  15216   00:08
7.33632898331 28129   6.0  15108   00:08
7.35908508301 28129   6.0  15216   00:08
7.38814806938 28129   6.0  15216   00:08
7.41210103035 28129   6.0  15216   00:08
7.44119405746 28129  31.2  15216   00:08
7.46477913857 28129  31.2  15216   00:08
7.48752498627 28129  31.2  15216   00:08
7.51070904732 28129  31.2  15216   00:08
7.53389406204 28129  31.2  15216   00:08
7.56163096428 28129   6.5  15128   00:08
7.58653497696 28129   6.5  15216   00:08
7.61480998993 28129   6.5  15216   00:08
7.638890028 28129   6.5  15216   00:08
7.66157197952 28129   6.5  15216   00:08
7.68518209457 28129  38.7  15216   00:08
7.7090690136 28129  38.7  15216   00:08
7.73201394081 28129  38.7  15216   00:08
7.75499796867 28129  38.7  15216   00:08
7.78008198738 28129   6.1  15152   00:08
7.81318306923 28129  13.6  15216   00:08
7.83970594406 28129  13.6  15216   00:08
7.86366200447 28129  13.6  15216   00:08
7.88723111153 28129  13.6  15216   00:08
7.91090106964 28129  13.6  15216   00:08
7.9409430027 28129  44.7  15216   00:08
7.96454596519 28129  44.7  15216   00:08
7.98632001877 28129   5.2  15044   00:08
8.01052808762 28129   5.2  15188   00:08
8.03442192078 28129   5.2  15216   00:09
8.06168198586 28129  22.3  15216   00:09
8.08454203606 28129  22.3  15216   00:09
8.10738396645 28129  22.3  15216   00:09
8.13132715225 28129  22.3  15216   00:09
8.16160106659 28129  22.3  15216   00:09
8.18584609032 28129  49.0  15216   00:09
8.20925712585 28129   5.7  15072   00:09
8.23218798637 28129   5.7  15220   00:09
8.26067304611 28129   5.7  15220   00:09
8.28600597382 28129   5.7  15220   00:09
8.30755114555 28129  31.3  15220   00:09
8.33044099808 28129  31.3  15220   00:09
8.35440993309 28129  31.3  15220   00:09
8.37828993797 28129  31.3  15220   00:09
8.40766501427 28129  31.3  15220   00:09
8.43656110764 28129   6.4  15108   00:09
8.46237802505 28129   6.4  15220   00:09
8.49063396454 28129   6.4  15220   00:09
8.51255702972 28129   6.4  15220   00:09
8.54299497604 28129   6.4  15220   00:09
8.56747198105 28129  39.2  15220   00:09
8.59142708778 28129  39.2  15220   00:09
8.61479902267 28129  39.2  15220   00:09
8.63788795471 28129  39.2  15224   00:09
8.6694381237 28129   6.3  15168   00:09
8.69225811958 28129  13.5  15220   00:09
8.71925091743 28129  13.5  15220   00:09
8.74169397354 28129  13.5  15220   00:09
8.76561999321 28129  13.5  15220   00:09
8.79153800011 28129  13.5  15220   00:09
8.81405496597 28129  44.9  15220   00:09
8.83912014961 28129  44.9  15220   00:09
8.86138892174 28129   6.4  15076   00:09
8.89056992531 28129   6.4  15208   00:09
8.92057800293 28129   6.4  15220   00:09
8.94226002693 28129  22.6  15220   00:09
8.96578598022 28129  22.6  15220   00:09
8.99055695534 28129  22.6  15220   00:09
9.01414513588 28129  22.6  15220   00:09
9.03632998466 28129  22.6  15220   00:10
9.05965399742 28129  50.6  15220   00:10
9.08295297623 28129   6.1  15072   00:10
9.10688209534 28129   6.1  15220   00:10
9.1375670433 28129   6.1  15220   00:10
9.16441512108 28129   6.1  15220   00:10
9.19036507607 28129  31.6  15220   00:10
9.21413493156 28129  31.6  15220   00:10
9.23798894882 28129  31.6  15220   00:10
9.26066303253 28129  31.6  15220   00:10
9.28428292274 28129  31.6  15220   00:10
9.30738592148 28129   7.3  15096   00:10
9.33088302612 28129   7.3  15220   00:10
9.36169314384 28129   7.3  15220   00:10
9.39244914055 28129   7.3  15220   00:10
9.41516709328 28129   7.3  15220   00:10
9.43729305267 28129  39.3  15220   00:10
9.45979595184 28129  39.3  15220   00:10
9.49131298065 28129  39.3  15224   00:10
9.51526999474 28129   7.0  15032   00:10
9.5419819355 28129   7.0  15184   00:10
9.56426811218 28129  13.8  15224   00:10
9.59181714058 28129  13.8  15224   00:10
9.62363791466 28129  13.8  15224   00:10
9.64615511894 28129  13.8  15224   00:10
9.6697781086 28129  13.8  15224   00:10
9.69194102287 28129  44.1  15224   00:10
9.71482110023 28129  44.1  15224   00:10
9.74341106415 28129   5.4  15064   00:10
9.76953697205 28129   5.4  15224   00:10
9.79532408714 28129   5.4  15224   00:10
9.82072114944 28129  22.7  15224   00:10
9.84660410881 28129  22.7  15224   00:10
9.88370513916 28129  22.7  15224   00:10
9.90703392029 28129  22.7  15224   00:10
9.93124008179 28129  48.4  15224   00:10
9.95525193214 28129  48.4  15224   00:10
9.97903609276 28129   4.9  15104   00:10
10.0080070496 28129   4.9  15224   00:10
10.0311031342 28129   4.9  15224   00:11
10.0594630241 28129  28.0  15224   00:11
10.0828959942 28129  28.0  15224   00:11
10.1054210663 28129  28.0  15224   00:11
10.1290481091 28129  28.0  15224   00:11
10.1525440216 28129  28.0  15224   00:11
10.1766400337 28129  28.0  15224   00:11
10.2015559673 28129   5.4  15160   00:11
10.2330100536 28129   5.4  15224   00:11
10.2604920864 28129   5.4  15224   00:11
10.2829329967 28129   5.4  15224   00:11
10.3079841137 28129  37.6  15224   00:11
10.3331320286 28129  37.6  15224   00:11
10.3569891453 28129  37.6  15224   00:11
10.381747961 28129  37.6  15224   00:11
10.4032459259 28129   6.3  15064   00:11
10.4261829853 28129   6.3  15196   00:11
10.4505410194 28129  13.5  15236   00:11
10.4804661274 28129  13.5  15236   00:11
10.507363081 28129  13.5  15236   00:11
10.530903101 28129  13.5  15236   00:11
10.5565109253 28129  45.0  15236   00:11
10.5812840462 28129  45.0  15236   00:11
10.6073300838 28129  45.0  15236   00:11
10.630161047 28129   5.7  15112   00:11
10.6533269882 28129   5.7  15236   00:11
10.6826460361 28129  21.4  15236   00:11
10.7058610916 28129  21.4  15236   00:11
10.7296049595 28129  21.4  15236   00:11
10.7543799877 28129  21.4  15236   00:11
10.7763381004 28129  21.4  15236   00:11
10.8014221191 28129  49.8  15236   00:11
10.830534935 28129  35.7  15204   00:11
10.8552961349 28129   6.0  15188   00:11
10.8801059723 28129   6.0  15236   00:11
10.9065589905 28129   6.0  15236   00:11
10.9315841198 28129  31.7  15236   00:11
10.960050106 28129  31.7  15236   00:11
10.9836349487 28129  31.7  15236   00:11
11.0068700314 28129  31.7  15236   00:11
11.0323770046 28129  31.7  15236   00:12
11.0585920811 28129   6.6  15092   00:12
11.087485075 28129   6.6  15232   00:12
11.1098339558 28129   6.6  15236   00:12
11.1362109184 28129   6.6  15236   00:12
11.1596469879 28129   6.6  15236   00:12
11.1863501072 28129  40.2  15236   00:12
11.2131080627 28129  40.2  15236   00:12
11.2362880707 28129  40.2  15236   00:12
11.2598829269 28129  40.2  15236   00:12
11.2837560177 28129   6.6  15104   00:12
11.3091909885 28129  13.6  15236   00:12
11.33968997 28129  13.6  15236   00:12
11.3720090389 28129  13.6  15236   00:12
11.3958189487 28129  13.6  15236   00:12
11.4190280437 28129  13.6  15236   00:12
11.4434280396 28129  43.5  15236   00:12
11.4705541134 28129  43.5  15236   00:12
11.4951069355 28129  43.5  15236   00:12
11.517647028 28129   5.8  15124   00:12
11.5416431427 28129   5.8  15236   00:12
11.5678539276 28129  19.6  15236   00:12
11.5981481075 28129  19.6  15236   00:12
11.6205229759 28129  19.6  15236   00:12
11.6437311172 28129  19.6  15236   00:12
11.6664891243 28129  19.6  15236   00:12
11.6920180321 28129  48.4  15236   00:12
11.7235469818 28129   5.5  15052   00:12
11.7531139851 28129   5.5  15208   00:12
11.7841329575 28129   5.5  15236   00:12
11.8085639477 28129  28.1  15236   00:12
11.8342790604 28129  28.1  15236   00:12
11.8571760654 28129  28.1  15236   00:12
11.8810300827 28129  28.1  15236   00:12
11.9038770199 28129  28.1  15236   00:12
11.926322937 28129  28.1  15236   00:12
11.9489939213 28129   5.8  15080   00:12
11.9737210274 28129   5.8  15232   00:12
12.0005879402 28129   5.8  15236   00:12
12.0241770744 28129   5.8  15236   00:12
12.0477559566 28129   5.8  15236   00:13
12.0765581131 28129  37.4  15236   00:13
12.0980229378 28129  37.4  15236   00:13
12.1213729382 28129  37.4  15236   00:13
12.1440811157 28129  37.4  15236   00:13
12.1678819656 28129   7.0  15116   00:13
12.1970970631 28129  12.8  15236   00:13
12.2227470875 28129  12.8  15236   00:13
12.2498569489 28129  12.8  15236   00:13
12.2727429867 28129  12.8  15236   00:13
12.2981240749 28129  12.8  15236   00:13
12.3277029991 28129  42.6  15236   00:13
12.3509559631 28129  42.6  15236   00:13
12.375428915 28129  42.6  15236   00:13
12.3990530968 28129   6.4  15176   00:13
12.4259140491 28129   6.4  15236   00:13
12.4565689564 28129  20.1  15236   00:13
12.4816279411 28129  20.1  15236   00:13
12.5044429302 28129  20.1  15236   00:13
12.5291380882 28129  20.1  15236   00:13
12.5512769222 28129  20.1  15236   00:13
12.5738260746 28129  48.2  15236   00:13
12.5966420174 28129   5.7  15052   00:13
12.6195471287 28129   5.7  15196   00:13
12.6454000473 28129   5.7  15236   00:13
12.6765129566 28129   5.7  15236   00:13
12.7020721436 28129  28.6  15236   00:13
12.7248430252 28129  28.6  15236   00:13
12.7479510307 28129  28.6  15236   00:13
12.7734539509 28129  28.6  15236   00:13
12.800948143 28129  28.6  15236   00:13
12.8244919777 28129   5.3  15112   00:13
12.8476850986 28129   5.3  15236   00:13
12.876789093 28129   5.3  15236   00:13
12.9001691341 28129   5.3  15236   00:13
12.9231119156 28129   5.3  15236   00:13
12.9465699196 28129  38.2  15236   00:13
12.9702169895 28129  38.2  15236   00:13
12.9938189983 28129  38.2  15236   00:13
13.0163450241 28129  38.2  15236   00:13
13.0402901173 28129   6.3  15112   00:14
13.0666899681 28129  13.6  15236   00:14
13.0949110985 28129  13.6  15236   00:14
13.1351830959 28129  13.6  15236   00:14
13.1663341522 28129  13.6  15236   00:14
13.2017610073 28129  43.2  15236   00:14
13.2265100479 28129  43.2  15236   00:14
13.2558569908 28129  43.2  15236   00:14
13.2887310982 28129   6.3  15104   00:14
13.3165590763 28129  12.4  15236   00:14
13.3492450714 28129  12.4  15236   00:14
13.3775370121 28129  12.4  15236   00:14
13.4023630619 28129  12.4  15236   00:14
13.4257910252 28129  12.4  15236   00:14
13.4526219368 28129  42.9  15236   00:14
13.4798059464 28129  42.9  15236   00:14
13.5039560795 28129  42.9  15244   00:14
13.5281040668 28129   6.0  15172   00:14
13.5510470867 28129   6.0  15244   00:14
13.5829620361 28129  18.6  15244   00:14
13.6065869331 28129  18.6  15244   00:14
13.6305379868 28129  18.6  15244   00:14
13.6527540684 28129  18.6  15244   00:14
13.6768159866 28129  18.6  15244   00:14
13.7000291348 28129  48.7  15244   00:14
13.7240400314 28129   5.2  15096   00:14
13.7463841438 28129   5.2  15244   00:14
13.7709310055 28129   5.2  15244   00:14
13.8002500534 28129   5.2  15244   00:14
13.8235681057 28129  30.8  15244   00:14
13.8463959694 28129  30.8  15244   00:14
13.8688881397 28129  30.8  15244   00:14
13.8958120346 28129  30.8  15244   00:14
13.9213809967 28129  30.8  15244   00:14
13.9470670223 28129   6.7  15100   00:14
13.9730839729 28129   6.7  15244   00:14
14.0003499985 28129   6.7  15244   00:14
14.0275409222 28129   6.7  15244   00:15
14.0577960014 28129  38.2  15244   00:15
14.0963959694 28129  38.2  15244   00:15
14.1271021366 28129  38.2  15244   00:15
14.1545660496 28129  38.2  15244   00:15
14.1824080944 28129  51.9  15244   00:15
14.2131960392 28129   5.7  15108   00:15
14.2463469505 28129   5.7  15244   00:15
14.2745499611 28129   5.7  15244   00:15
14.3002510071 28129   5.7  15244   00:15
14.3247981071 28129  34.0  15244   00:15
14.3475420475 28129  34.0  15244   00:15
14.3746240139 28129  34.0  15244   00:15
14.4011580944 28129  34.0  15244   00:15
14.4247670174 28129  34.0  15244   00:15
14.4463739395 28129   6.3  15084   00:15
14.4700410366 28129   6.3  15240   00:15
14.4949300289 28129   6.3  15244   00:15
14.5212290287 28129   6.3  15244   00:15
14.5451259613 28129   6.3  15244   00:15
14.5673511028 28129  39.7  15244   00:15
14.5894620419 28129  39.7  15244   00:15
14.6157679558 28129  39.7  15244   00:15
14.6436209679 28129  39.7  15244   00:15
14.6648471355 28129   7.2  15120   00:15
14.6885509491 28129  15.4  15244   00:15
14.7153289318 28129  15.4  15244   00:15
14.7403700352 28129  15.4  15244   00:15
14.7674300671 28129  15.4  15244   00:15
14.7901530266 28129  15.4  15244   00:15
14.8135180473 28129  46.5  15244   00:15
14.8366160393 28129  46.5  15244   00:15
14.8597609997 28129  46.5  15244   00:15
14.8909430504 28129   6.1  15148   00:15
14.9129719734 28129   6.1  15308   00:15
14.9425311089 28129  23.4  15324   00:15
14.9654490948 28129  23.4  15324   00:15
14.9880459309 28129  23.4  15324   00:15
15.0110800266 28129  23.4  15324   00:15
15.0363171101 28129  23.4  15324   00:16
15.0590641499 28129  23.4  15324   00:16
15.0816810131 28129   5.3  15144   00:16
15.1089439392 28129   5.3  15272   00:16
15.1342160702 28129   5.3  15324   00:16
15.1594779491 28129   5.3  15324   00:16
15.1847400665 28129   5.3  15324   00:16
15.2071590424 28129  34.5  15324   00:16
15.2338030338 28129  34.5  15324   00:16
15.2609550953 28129  34.5  15324   00:16
15.2830779552 28129  34.5  15324   00:16
15.3064229488 28129   6.6  15164   00:16
15.3296499252 28129   9.9  15308   00:16
15.364989996 28129   9.9  15500   00:16
15.3995399475 28129   9.9  15500   00:16
15.4229669571 28129   9.9  15500   00:16
15.4454541206 28129  40.1  15500   00:16
15.4673500061 28129  40.1  15500   00:16
15.4906110764 28129  40.1  15500   00:16
15.5126731396 28129  40.1  15500   00:16
15.5357820988 28129   6.4  15388   00:16
15.5611691475 28129   6.4  15500   00:16
15.5907919407 28129  16.4  15500   00:16
15.6182460785 28129  16.4  15500   00:16
15.6408030987 28129  16.4  15500   00:16
15.6640660763 28129  16.4  15500   00:16
15.689152956 28129  16.4  15500   00:16
15.7127020359 28129  45.7  15500   00:16
15.7343690395 28129  45.7  15500   00:16
15.7567629814 28129   5.1  15388   00:16
15.7823829651 28129   5.1  15500   00:16
15.8116009235 28129   5.1  15500   00:16
15.8415169716 28129  24.8  15500   00:16
15.8646221161 28129  24.8  15500   00:16
15.8898661137 28129  24.8  15500   00:16
15.9122941494 28129  24.8  15500   00:16
15.9361050129 28129  24.8  15500   00:16
15.95977211 28129   5.9  15316   00:16
15.9843261242 28129   5.9  15460   00:16
16.0111911297 28129   5.9  15500   00:16
16.0342299938 28129   5.9  15500   00:17
16.0636570454 28129   5.9  15500   00:17
16.0868029594 28129  35.8  15500   00:17
16.1092100143 28129  35.8  15500   00:17
16.1307380199 28129  35.8  15500   00:17
16.1538419724 28129  35.8  15500   00:17
16.1806650162 28129   7.2  15308   00:17
16.2067599297 28129   8.8  15452   00:17
16.2343120575 28129   8.8  15500   00:17
16.2594821453 28129   8.8  15500   00:17
16.2815949917 28129   8.8  15500   00:17
16.3047909737 28129   8.8  15500   00:17
16.3284051418 28129  41.4  15500   00:17
16.3515369892 28129  41.4  15500   00:17
16.3736729622 28129  41.4  15500   00:17
16.3993589878 28129   6.2  15308   00:17
16.4269320965 28129   6.2  15436   00:17
16.4492740631 28129  17.5  15500   00:17
16.4790079594 28129  17.5  15500   00:17
16.502202034 28129  17.5  15500   00:17
16.5260109901 28129  17.5  15500   00:17
16.5473670959 28129  17.5  15500   00:17
16.5710430145 28129  47.1  15500   00:17
16.5939729214 28129  47.1  15500   00:17
16.6166501045 28129   5.9  15332   00:17
16.6431610584 28129   5.9  15476   00:17
16.6720130444 28129   5.9  15500   00:17
16.6938581467 28129   5.9  15500   00:17
16.7164819241 28129  26.8  15500   00:17
16.7393569946 28129  26.8  15500   00:17
16.7627880573 28129  26.8  15500   00:17
16.7911810875 28129  26.8  15500   00:17
16.8140590191 28129  26.8  15500   00:17
16.8366191387 28129   5.7  15320   00:17
16.8604850769 28129   5.7  15464   00:17
16.8840460777 28129   5.7  15500   00:17
16.9112451077 28129   5.7  15500   00:17
16.9344530106 28129   5.7  15500   00:17
16.9574379921 28129  35.7  15500   00:17
16.9809849262 28129  35.7  15500   00:17
17.0048489571 28129  35.7  15500   00:17
17.0282809734 28129  35.7  15500   00:18
