0.0383279323578 19853 13.0 43684       00:01
0.0950989723206 19853 22.0 46620       00:01
0.15929889679 19853 33.0 50560       00:01
0.26021194458 19853 40.0 55720       00:01
0.310864925385 19853 46.0 58396       00:01
0.345982789993 19853 48.0 73968       00:01
0.364553928375 19853 50.0 74752       00:01
0.385959863663 19853 52.0 75640       00:01
0.403934001923 19853 56.0 84696       00:01
0.473901987076 19853 86.0 124100      00:01
0.543826818466 19853 99.0 165240      00:01
0.57154083252 19853  106 173432      00:01
0.644750833511 19853  124 252408      00:01
0.671183824539 19853  128 256776      00:01
0.694350004196 19853  133 256844      00:01
0.803791999817 19853  161 423356      00:01
0.873888969421 19853  166 423420      00:01
0.969589948654 19853  199 548508      00:01
1.06973290443 19853  101 600284      00:02
1.1801879406 19853  118 772884      00:02
1.26272583008 19853  121 772696      00:02
1.3257188797 19853  130 774680      00:02
1.45278191566 19853  137 776760      00:02
1.48691296577 19853  139 776760      00:02
1.52883696556 19853  148 776760      00:02
1.63890886307 19853  156 950888      00:02
1.70080494881 19853  172 950888      00:02
1.82928395271 19853  175 950992      00:02
1.88211894035 19853  182 959184      00:02
2.020581007 19853  126 959184      00:03
2.06903481483 19853  127 959184      00:03
2.17492198944 19853  136 959184      00:03
2.23844695091 19853  138     0       00:03
